codigo,nome,nome_bairro,faixa_preco,populacao,densidade_demografica,weekday,weekday_count,periodo_manha,manha_count,periodo_tarde,tarde_count,periodo_noite,noite_count,endereco
499852636787565,Avenidas Lanchonete e Restaurante,Amoreiras,2,60786,6047.275114904794,Mon,33,manha,19,tarde,9,noite,5,"Rua Manoel Alexandre Marcondes Machado, 293 Jd. do Lago, 13030-012 Campinas"
1412848562364860,Sorvete em Camadas,Barão Geraldo,1,38740,1010.9445050442843,Sat,83,manha,26,tarde,45,noite,12,"Rua Antônio Pierozzi, 16 Barão Geraldo, 13084-075 Campinas"
1455524431359210,Pastel show campinas,Campo Grande,4,105720,2248.954976227704,Sat,89,manha,22,tarde,40,noite,27,"Rua Major Adolpho Rossin, 13059-620 Campinas"
1688598191373784,Açaí 2Ms,Campo Belo (Cidade Singer),4,47336,4325.608597119673,Sat,19,manha,8,tarde,6,noite,5,"Rodovia Miguel Melhado Campos, 13044-710 Campinas"
285931894777178,Clube da Entrega,IAC (Exército),0,2744,123.9710493263818,Sat,48,manha,11,tarde,4,noite,33,13080650 Campinas
563604890429338,Auto Lanche do Bigode,Barão Geraldo,1,38740,1010.9445050442843,Sat,108,manha,37,tarde,42,noite,29,"Av. Albino José Barbosa de Oliveira 355, 13084008 Campinas"
158707307594683,Estação Moriá Pizzaria,Ouro Verde,4,141490,4786.3739386353645,Thu,36,manha,7,tarde,21,noite,8,"AV RUY RODRIGUES N 4004, 13056460 Campinas"
1676594322601301,Mc Donald's Sousas,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Thu,90,manha,24,tarde,46,noite,20,"Av Antonio Carlos Couto De Barros, 13106-042 Campinas"
932256560120417,Butiquim Dom Pedro,Ouro Verde,1,141490,4786.3739386353645,Thu,44,manha,18,tarde,16,noite,10,"Avenida Arymana, 13056-440 Campinas"
1537292439871511,Doces e Salgados Daragone,Campo Grande,0,105720,2248.954976227704,Tue,268,manha,81,tarde,69,noite,118,"Rua 18, 338, 13059-000 Campinas"
469250609812320,Pizzaria Agua Na Boca,Jardim Capivari,2,23892,3344.775642999938,Tue,49,manha,17,tarde,18,noite,14,"Avenida Coaciara, 748, 13060-192 Campinas"
1469698040001056,Casa de Bolos Ouro Verde,Ouro Verde,1,141490,4786.3739386353645,Wed,53,manha,31,tarde,17,noite,5,"Avenida Suaçuna, Campinas"
346003048804768,Empório Delícia a Granel,Taquaral,0,62735,4755.858116457308,Wed,94,manha,34,tarde,44,noite,16,"Rua Padre Manuel Bernardes, 989, 13087-320 Campinas"
375642759276774,Sorveteria Doce Sabor,Jardim do Trevo,0,52376,3893.865837973667,Wed,86,manha,22,tarde,13,noite,51,"Rua Ivan Astolfi, 401 - ao lado do Lanchão, 13052574 Campinas"
566110556778405,Casa de Bolos  Castelo,Castelo,1,67263,5683.108587650817,Wed,68,manha,15,tarde,44,noite,9,"Rua Santo Antonio Claret, 35, 13070-145 Campinas"
1119007718116074,Diana bolos  Doces e Salgados.,Campo Belo (Cidade Singer),0,47336,4325.608597119673,Fri,14,manha,4,tarde,2,noite,8,"R CAM NOVE, Campinas"
188543754518547,Camp Beer Carnes Especiais,Flamboyant,0,57756,4607.542022002218,Fri,24,manha,8,tarde,7,noite,9,"Avenida Carlos Grimaldi - 555; 256, 13091-000 Campinas"
236041433192068,Restaurante Ganasu,Ouro Verde,1,141490,4786.3739386353645,Sat,30,manha,2,tarde,9,noite,19,"AV. Pedro Decrecci Júnior 110 vida nova, 13057-400 Campinas"
1086238974735613,Açaí Mais Açaíteria,PUCCamp (Roseira),0,112644,7192.09306483125,Sun,16,manha,4,tarde,9,noite,3,"Rua Frei Caneca, 501- Jardim Campos Elíseos, 13060-023 Campinas"
148895052232036,New York Hot Dogs,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Sun,28,manha,9,tarde,5,noite,14,"Av. Dr. Antônio Carlos Couto de Barros 1345 - Sousas, 13105-000 Campinas"
1688598191373784,Açaí 2Ms,Campo Belo (Cidade Singer),4,47336,4325.608597119673,Sun,20,manha,6,tarde,5,noite,9,"Rodovia Miguel Melhado Campos, 13044-710 Campinas"
328817863934272,Ô Açaí - Tancredão,PUCCamp (Roseira),2,112644,7192.09306483125,Sun,37,manha,5,tarde,19,noite,13,"Avenida das Amoreiras, 4528, 13050-175 Campinas"
395321547165615,Túnel do Tempo,Castelo,3,67263,5683.108587650817,Sun,20,manha,5,tarde,2,noite,13,"Av. Gov. Pedro de Toledo, 1730, 13070-715 Campinas"
820851004602224,Tacada de Mestre Snooker Bar do Cris,Amoreiras,3,60786,6047.275114904794,Sun,69,manha,16,tarde,28,noite,25,"av. Dr. sales de oliveira. vil industrial Proximo a faculdade metrocamp, 13035270 Campinas"
1425187931092705,Somos Cuates,Jardim Capivari,1,23892,3344.775642999938,Thu,64,manha,27,tarde,31,noite,6,"Rua Ruy Abadio Rodrigues, 317, Jd. Yeda, 13060650 Campinas"
1151787801511572,Higa Atacado,IAC (Exército),0,2744,123.9710493263818,Tue,28,manha,11,tarde,14,noite,3,"Rua Pedro Stancato, 39/163, 13082-050 Campinas"
343317399065954,Chacara buffet Festas e Travessuras,Campo Grande,3,105720,2248.954976227704,Wed,22,manha,6,tarde,8,noite,8,"rua sergio Guimaraes Fabiano n° 266, 13059-640 Campinas"
650509405109544,Açai Rino,Ouro Verde,1,141490,4786.3739386353645,Wed,67,manha,7,tarde,20,noite,40,"Avenida Emílio Pieri, 766 - Bairro Vida Nova, 13057-535 Campinas"
939394886132808,Madalena Restaurante,Alphavile Campinas,1,13188,580.7593732660448,Wed,139,manha,56,tarde,70,noite,13,"Rua Aguaçu,171 loteamento alphaville, 13098-321 Campinas"
1607887359472337,Salgados Siqueira,Swift,1,86361,6354.185060921773,Fri,43,manha,7,tarde,21,noite,15,"Rua Guilherme Bolliger n,9, 13044050 Campinas"
915748478463329,Dog e Caldo do Jacaré,Campo Belo (Cidade Singer),2,47336,4325.608597119673,Fri,28,manha,4,tarde,3,noite,21,"Av. José Arnoldo Ambiel, 550 Jd São Domingos, 13053-341 Campinas"
308448056024419,Cris Cake Designer,Campo Grande,0,105720,2248.954976227704,Mon,25,manha,3,tarde,6,noite,16,"Rua Vicente matallo 433 parque Valença 1, Campinas"
308448056024419,Cris Cake Designer,Campo Grande,0,105720,2248.954976227704,Sat,52,manha,22,tarde,18,noite,12,"Rua Vicente matallo 433 parque Valença 1, Campinas"
422360101140470,Espetinho Dona Neusa,Ouro Verde,1,141490,4786.3739386353645,Sat,51,manha,15,tarde,22,noite,14,"AV. ARYMANA 653 PQ. DOM PEDRO II, 13056-440 Campinas"
199103773490349,Poeta Grill & Pizza,Amoreiras,2,60786,6047.275114904794,Sun,45,manha,20,tarde,18,noite,7,"Av. Adão Focesi, 1062 Jardim do Lago, 13050-000 Campinas"
699144780190925,Route 66,APA Zona Urbana (Sousas Joaquim Egídio),3,19421,901.4993269275403,Sun,49,manha,10,tarde,15,noite,24,"Rua Xavier Mayer, Joaquim Egídio, Sao Paulo, Brazil"
1455524431359210,Pastel show campinas,Campo Grande,4,105720,2248.954976227704,Thu,55,manha,16,tarde,14,noite,25,"Rua Major Adolpho Rossin, 13059-620 Campinas"
1697223223937489,Adega do Lekin,Ouro Verde,2,141490,4786.3739386353645,Thu,13,manha,4,tarde,8,noite,1,"Avenida Cinco, 13056-150 Campinas"
385915771488086,Empório Dona Bella Parque Dom Pedro Shopping,Taquaral,3,62735,4755.858116457308,Tue,250,manha,68,tarde,96,noite,86,"guilherme campos 500, 13084-008 Campinas"
523252001055696,Maria Antonieta,Centro,3,74062,10757.789236691118,Tue,67,manha,31,tarde,20,noite,16,"Rua Coronel Quirino, 1239 Cambuí, 13025-002 Campinas"
992538807443911,Cida Bolos,PUCCamp (Roseira),0,112644,7192.09306483125,Tue,22,manha,10,tarde,5,noite,7,"Rua Conselheiro Antônio Carlos 1855, 13060-024 Campinas"
185621464833105,Estação Moinho,PUCCamp (Roseira),2,112644,7192.09306483125,Wed,104,manha,42,tarde,33,noite,29,"Rua Orlando Paulino 78 Jd Londres., 13060-251 Campinas"
334525716655927,Papamelos,PUCCamp (Roseira),2,112644,7192.09306483125,Wed,57,manha,12,tarde,8,noite,37,"Rua João José Pereira, 389, 13050140 Campinas"
645015765574854,Kifome Auto Lanche,Swift,2,86361,6354.185060921773,Wed,9,manha,3,tarde,4,noite,2,"Rua Plínio Pereira Neves, 13041-220 Campinas"
1474900542805791,Ca Di Mattone Restaurante,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Fri,21,manha,8,tarde,6,noite,7,"Rua Maneco Rosa 53 Sousas - Campinas, 13106-007 Sousas, Sao Paulo, Brazil"
196431447234520,Estância D'Oliveira,Taquaral,2,62735,4755.858116457308,Fri,61,manha,21,tarde,17,noite,23,"R. Bento Arruda Camargo, 680, 13088-650 Campinas"
369989476516350,Sorvetes Nelimell,Ouro Verde,2,141490,4786.3739386353645,Fri,102,manha,16,tarde,58,noite,28,"Avenida Arymana, 658, 13056-464 Campinas"
494156487300587,Akira Culinária Japonesa,Castelo,1,67263,5683.108587650817,Mon,42,manha,17,tarde,9,noite,16,"Av. Nossa Senhora da Consolação, 394 - Jd. Aurélia, 13033-140 Campinas"
820851004602224,Tacada de Mestre Snooker Bar do Cris,Amoreiras,3,60786,6047.275114904794,Mon,139,manha,60,tarde,66,noite,13,"av. Dr. sales de oliveira. vil industrial Proximo a faculdade metrocamp, 13035270 Campinas"
177040785980309,Boteco Boulevard,Complexo Delta,3,469,30.294222136097922,Sat,546,manha,42,tarde,259,noite,245,13013-082 Campinas
206310496050931,Churrascaria Trevisan,Swift,2,86361,6354.185060921773,Sun,104,manha,36,tarde,52,noite,16,"Avenida Marechal Carmona 371, 13041311 Campinas"
576140242422907,MAIS LIGHT Gastronomia e Nutrição,Centro,0,74062,10757.789236691118,Sun,111,manha,35,tarde,36,noite,40,"Rua Doutor Barbosa de Barros, 62, 13020-360 Campinas"
283641161989443,Lanchão Centro,Centro,2,74062,10757.789236691118,Thu,128,manha,52,tarde,56,noite,20,"Rua Barão De Jaguara 1284, 13015-002 Campinas"
410498472491215,Nárnia,Centro,1,74062,10757.789236691118,Thu,62,manha,29,tarde,21,noite,12,"Avenida Barão de Itapura, 2031, 13020433 Campinas"
452102971589647,Pastel & Cia,PUCCamp (Roseira),0,112644,7192.09306483125,Thu,44,manha,20,tarde,22,noite,2,"R.Jose Lourenço de Sá n 1236   Vila União, 13060-740 Campinas"
135269966672143,Frango Assado - Jd. Trevo - Campinas/SP,Amoreiras,2,60786,6047.275114904794,Tue,114,manha,48,tarde,44,noite,22,"Benedito de Campos 165, Campinas"
1790056987978139,Boteco 019,Amoreiras,2,60786,6047.275114904794,Tue,74,manha,35,tarde,21,noite,18,"Av. Francisco de Paula Oliveira Nazareth 174 - Pq. Industrial, Campinas"
699144780190925,Route 66,APA Zona Urbana (Sousas Joaquim Egídio),3,19421,901.4993269275403,Tue,54,manha,23,tarde,24,noite,7,"Rua Xavier Mayer, Joaquim Egídio, Sao Paulo, Brazil"
217592168605409,Lanchão Barão Geraldo I,Barão Geraldo,2,38740,1010.9445050442843,Wed,219,manha,43,tarde,53,noite,123,"Rua Albino José Barbosa de Oliveira,1214, 13084008 Campinas"
1658759097770368,Doce Sonho Confeitaria,Ouro Verde,0,141490,4786.3739386353645,Fri,30,manha,13,tarde,6,noite,11,"Saulo Andrade Nogueira, 13057520 Campinas"
186227178089191,Padaria Alemã,Barão Geraldo,2,38740,1010.9445050442843,Fri,50,manha,21,tarde,18,noite,11,"Avenida Romeu Tórtima, 285, 13084-791 Campinas"
358785697608384,Zu Doces,Campo Grande,0,105720,2248.954976227704,Fri,30,manha,6,tarde,10,noite,14,"Lazaro Moraes Penteado 222, 13058340 Campinas"
1436468679962755,Padaria Dom Pão,Flamboyant,2,57756,4607.542022002218,Mon,48,manha,16,tarde,19,noite,13,"Avenida Geraldo Alves Correa, 13091-552 Campinas"
360044020707227,Donuts Amora,Ouro Verde,0,141490,4786.3739386353645,Mon,32,manha,11,tarde,10,noite,11,"Rua Francico Carvalho de Moura, 13057425 Campinas"
147986501954727,Funcamp - Unicamp,Barão Geraldo,4,38740,1010.9445050442843,Sat,26,manha,14,tarde,9,noite,3,13084-008 Campinas
892786934105010,Mone Bolos,Alphavile Campinas,0,13188,580.7593732660448,Sat,46,manha,16,tarde,21,noite,9,"Rodovia Dom Pedro I, 13091901 Campinas"
1452380768395496,Delícias da Ane,Swift,0,86361,6354.185060921773,Sun,64,manha,17,tarde,31,noite,16,"Rua Jeronimo Tognolo, 13245-240 Campinas"
1658010927809952,DOG E LANCHE DO GORDAO,Ouro Verde,0,141490,4786.3739386353645,Sun,7,manha,2,tarde,4,noite,1,"Rua Áurea Scaramelli Bolognesi, 13056072 Campinas"
180373232158867,Bar do Marcelão,Campo Belo (Cidade Singer),0,47336,4325.608597119673,Sun,44,manha,18,tarde,12,noite,14,"Rua Joaquim Miguel do Nascimento, 60 - JD Nova America, 13053037 Campinas"
184732858542122,Scooby Lanches,Ouro Verde,3,141490,4786.3739386353645,Sun,67,manha,30,tarde,19,noite,18,"Avenida Martinho Lutero numero 826 jardim sao cristovao, 13056260 Campinas"
119750171435636,Universo das Massas,Barão Geraldo,2,38740,1010.9445050442843,Thu,131,manha,63,tarde,30,noite,38,"Avenida Albino José Barbosa de Oliveira, 584, 13084 Campinas"
663179567133120,Temakeria Nay,Taquaral,0,62735,4755.858116457308,Thu,101,manha,32,tarde,38,noite,31,"Tomé de Sousa, 131, 13088060 Campinas"
817580418314922,Espaço Nobre Pizzaria e Restaurante,Castelo,2,67263,5683.108587650817,Thu,86,manha,11,tarde,40,noite,35,"Avenida José Pancetti, 947, 13033-740 Campinas"
514476895395534,Império Sorvetes & Açaí,Ouro Verde,2,141490,4786.3739386353645,Tue,36,manha,19,tarde,12,noite,5,"Av: Camucim,111 Parque Universitário, 13013-082 Campinas"
682535968551545,Camargo's Restaurante AFRB,Aparecidinha,0,62822,3799.5875141376205,Tue,23,manha,9,tarde,10,noite,4,"Rodovia Anhanguera, Km 98, 13063-145 Campinas"
988204194544873,Area 51 Dogueria & Cia,Ouro Verde,1,141490,4786.3739386353645,Wed,16,manha,5,tarde,4,noite,7,"Rua Luis Otávio S. B. Pessoa, 253, Campinas - SP, Campinas"
1213560915426693,Master DOG,Campo Grande,1,105720,2248.954976227704,Fri,63,manha,24,tarde,21,noite,18,"Av. Nelson Ferreira de Souza, 23, Jd. Florence 2, 13059-001 Campinas"
157859867611268,Churrascaria Estância Grill,Barão Geraldo,2,38740,1010.9445050442843,Fri,130,manha,64,tarde,28,noite,38,"Albino José Barbosa de Oliveira, 271, 13084008 Campinas"
1801479456773023,Espetinhos da Vila,Taquaral,0,62735,4755.858116457308,Fri,77,manha,15,tarde,20,noite,42,"Rua Jorge de Figueiredo Corrêa, 1130, 13087261 Campinas"
1818827428428326,Parada do Espeto Campinas,Swift,0,86361,6354.185060921773,Fri,44,manha,7,tarde,11,noite,26,"Rua Tenente Antônio da Silva Pires 433, (Próximo ao Parque das Águas), 13040708 Campinas"
459544524108957,Buffet Ramalho,Taquaral,3,62735,4755.858116457308,Fri,93,manha,26,tarde,39,noite,28,"12  Avenida Lafayete Arruda Camargo, 13088-653 Campinas"
764275973690776,Lucchiari Pizzaria,PUCCamp (Roseira),3,112644,7192.09306483125,Fri,12,manha,4,tarde,1,noite,7,"Rua José Lourenço de Sá N°1124, 13060-740 Campinas"
1379058535710744,Kit Festa e Restaurante,Jardim Capivari,1,23892,3344.775642999938,Mon,36,manha,22,tarde,9,noite,5,"Rua Joaquim Gonçalves Cunha, 35, Parque Montreal, 13052342 Campinas"
556887477720094,Rudá bar,Barão Geraldo,2,38740,1010.9445050442843,Mon,17,manha,2,tarde,14,noite,1,"Av. Santa Isabel, 490, 13084-012 Campinas"
1435171560061606,O Churrasco,PUCCamp (Roseira),1,112644,7192.09306483125,Sat,12,manha,5,tarde,3,noite,4,"Av. Presidente Juscelino, 2053 - Pq. Tropical, 13060-858 Campinas"
543917325634931,Mania De Pizza,Alphavile Campinas,2,13188,580.7593732660448,Sun,6,manha,1,tarde,3,noite,2,13088-106 Campinas
104841373313039,Fruttaria Restaurante,Alphavile Campinas,2,13188,580.7593732660448,Thu,51,manha,32,tarde,14,noite,5,"Rua Cumaru, 259, 13098-324 Campinas"
365303540285208,Doces de uma Diva,Jardim do Trevo,1,52376,3893.865837973667,Thu,20,manha,2,tarde,5,noite,13,"Rua Celso Luglio, 13051-496 Campinas"
905038136304489,Club Bar,Campo Belo (Cidade Singer),1,47336,4325.608597119673,Thu,3,manha,1,tarde,1,noite,1,"Rua Jose Belani, 13053-028 Campinas"
1330600513621921,Guanabara food park,Castelo,2,67263,5683.108587650817,Tue,102,manha,58,tarde,37,noite,7,1300000 Campinas
758493397644792,Boteco Do Samba,Ouro Verde,0,141490,4786.3739386353645,Wed,32,manha,18,tarde,7,noite,7,"Emily Cristienne Giovanni, 13054506 Campinas"
1381113695494188,Espetinho Dona Maria,Ouro Verde,2,141490,4786.3739386353645,Fri,16,manha,4,tarde,6,noite,6,"Avenida Arymana, 13056-440 Campinas"
223986121116140,Pizzaria Nutridella,Ouro Verde,0,141490,4786.3739386353645,Fri,77,manha,30,tarde,24,noite,23,"av arymana 1200, Campinas"
398254330353382,Victórias Eventos,Centro,0,74062,10757.789236691118,Fri,82,manha,14,tarde,18,noite,50,"Alameda Mariana Prudente Correa 605, 13273-291 Valinhos"
389420914750148,ZOIO Lanche,PUCCamp (Roseira),2,112644,7192.09306483125,Mon,31,manha,3,tarde,4,noite,24,"R. Dr. Silvio Carvalhães 221  JD Anchieta, 13060-872 Campinas"
548016825217503,Campicone massas Pré-Assadas Para Pizza No Cone,Ouro Verde,0,141490,4786.3739386353645,Mon,6,manha,3,tarde,2,noite,1,"Jardim Mercedes, 13056-660 Campinas"
651168798253237,Lanchonete ka-lanches,Ouro Verde,1,141490,4786.3739386353645,Mon,29,manha,18,tarde,6,noite,5,"av joao prata vieira  371, 13054370 Campinas"
136479983088499,Big Jack,Castelo,3,67263,5683.108587650817,Sat,111,manha,50,tarde,30,noite,31,"Rua Oliveira Cardoso, 376, 13070-148 Campinas"
189294777798062,La Fiesta,APA Zona Urbana (Sousas Joaquim Egídio),0,19421,901.4993269275403,Sat,5,manha,3,tarde,1,noite,1,"Rua Expedicionários, 544, 13013-140 Campinas"
290924514599333,Chacrinha mulher vip,Ouro Verde,1,141490,4786.3739386353645,Sat,47,manha,17,tarde,12,noite,18,"Rua: Caraúba, 240 - Pq. Universitário, 13056494 Campinas"
728182317339046,Gauchão Lanches,Campo Grande,1,105720,2248.954976227704,Sat,78,manha,29,tarde,45,noite,4,"Rua Raul verinaldo Jardim novo maracanã, 13058-344 Campinas"
346297432098151,Paris LADO B Gastronomie,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Sun,31,manha,6,tarde,12,noite,13,"rua pedro maróstica, 13107-234 Campinas"
575305839254381,Casa Do Confeiteiro Campinas,Amoreiras,3,60786,6047.275114904794,Sun,80,manha,21,tarde,47,noite,12,"rua Adão Focesi, 13050 Campinas"
643726032409457,Buffet Infantil Estrela Maior,Castelo,2,67263,5683.108587650817,Sun,55,manha,4,tarde,22,noite,29,"Av. Marechal Rondon, 1164, Jd. Chapadão, 13070 Campinas"
199103773490349,Poeta Grill & Pizza,Amoreiras,2,60786,6047.275114904794,Thu,85,manha,16,tarde,23,noite,46,"Av. Adão Focesi, 1062 Jardim do Lago, 13050-000 Campinas"
1148341478584844,Feijão e Tradição Pif Paf,Amoreiras,0,60786,6047.275114904794,Tue,29,manha,5,tarde,19,noite,5,"Av. Senador Antônio Lacerda Franco, 870- Jd. do Lago, 13050-030 Campinas"
1154530607961986,Sonho Meu Bolos,Campo Belo (Cidade Singer),0,47336,4325.608597119673,Tue,104,manha,33,tarde,23,noite,48,"R Dr. Mathias José de Barros Ponikwar, 600 - Jd Campo Belo, 13053-123 Campinas"
555644811118802,Alzirão Empório e Bar - Barão Geraldo,Barão Geraldo,2,38740,1010.9445050442843,Wed,45,manha,17,tarde,12,noite,16,"Rua Francisco de Barros Filho, 432 - Barão Geraldo, 13084-075 Campinas"
1686835118194646,Corsos Confeitaria&Cia.online,Barão Geraldo,0,38740,1010.9445050442843,Fri,7,manha,3,tarde,1,noite,3,"cerquilho, 13085390 Campinas"
273068522808308,Nico Paneteria,Castelo,0,67263,5683.108587650817,Fri,242,manha,61,tarde,85,noite,96,"Av. Andrade Neves, 2286, Castelo, 13070-001 Campinas"
387658124591315,Milk Shake Da Hora Vila União,PUCCamp (Roseira),1,112644,7192.09306483125,Mon,32,manha,14,tarde,12,noite,6,"Av.Carlos Lacerda  1359 Vila Uniao, 13060-797 Campinas"
699144780190925,Route 66,APA Zona Urbana (Sousas Joaquim Egídio),3,19421,901.4993269275403,Mon,59,manha,31,tarde,18,noite,10,"Rua Xavier Mayer, Joaquim Egídio, Sao Paulo, Brazil"
119707168189579,Serginhos Chopperia,Campo Belo (Cidade Singer),1,47336,4325.608597119673,Sat,63,manha,24,tarde,15,noite,24,"Rua Anair Caetano Gonçalves 390, 13053-001 Campinas"
282146798478014,Churrascaria do Alemão Campinas,Amoreiras,3,60786,6047.275114904794,Sat,57,manha,12,tarde,19,noite,26,"Av. Mirandópolis, 611, 13050-470 Campinas"
468780863511272,Villa Tio Nerso,APA Zona Urbana (Sousas Joaquim Egídio),1,19421,901.4993269275403,Sun,8,manha,1,tarde,3,noite,4,"Avenida Antônio Carlos Couto de Barros 1310, 13105- 500 Campinas"
653011981524385,Let's Eat Bandeiras,Complexo Delta,2,469,30.294222136097922,Sun,27,manha,4,tarde,17,noite,6,"Av. John Boyd Dunlop, 3900 - Jardim Ipaussurama, Campinas - SP, 13060-803 Campinas"
911791022202481,Momentos Açucarados,PUCCamp (Roseira),0,112644,7192.09306483125,Sun,136,manha,47,tarde,43,noite,46,"R P ANSELMO, Campinas"
1802633343319039,Cachaçaria Água Doce,Complexo Delta,2,469,30.294222136097922,Thu,31,manha,8,tarde,6,noite,17,"Shopping Parque das Bandeiras Campinas, 13059-610 Campinas"
536989336433831,Restaurante Saborear,Jardim do Trevo,0,52376,3893.865837973667,Thu,33,manha,11,tarde,16,noite,6,"Avenida Carlos Stella Netto, 13049001 Campinas"
626323564108451,Rafaella Doces & Cia,Ouro Verde,1,141490,4786.3739386353645,Thu,13,manha,5,tarde,5,noite,3,"Rua João Falchi Trinca (rua 57),  n°146 DIC 5, 13054-581 Campinas"
1406788766202498,Sushi Universitário,Swift,1,86361,6354.185060921773,Tue,48,manha,17,tarde,28,noite,3,"Rua da Abolição, 13045-637 Campinas"
1527685900786048,Sorveteria Sabor e Sonho,Castelo,4,67263,5683.108587650817,Tue,22,manha,13,tarde,8,noite,1,"Rua Antônio Claret 282, 13070-145 Campinas"
626323564108451,Rafaella Doces & Cia,Ouro Verde,1,141490,4786.3739386353645,Tue,7,manha,3,tarde,3,noite,1,"Rua João Falchi Trinca (rua 57),  n°146 DIC 5, 13054-581 Campinas"
1610827789154664,Armazém Nobre,Barão Geraldo,0,38740,1010.9445050442843,Wed,4,manha,1,tarde,2,noite,1,"Rua Ângelo Vicentim, 226, 13084-060 Campinas"
154333251569658,BajuBar Lounge Bar,Castelo,2,67263,5683.108587650817,Sat,42,manha,13,tarde,16,noite,13,"Avenida andrade neves 1890 A  Castelo, 13070-000 Campinas"
530971553683977,Let's Eat Cambuí,Centro,2,74062,10757.789236691118,Sat,19,manha,3,tarde,2,noite,14,"Rua Américo Brasiliense, 166, 13025 Campinas"
580158615480271,Rei Do Cupim Grill,PUCCamp (Roseira),1,112644,7192.09306483125,Sat,66,manha,21,tarde,24,noite,21,"Av. Ruy Rodriguez 746 Jd. Novo Campos Eliseos, 13025-300 Campinas"
626323564108451,Rafaella Doces & Cia,Ouro Verde,1,141490,4786.3739386353645,Sat,7,manha,1,tarde,2,noite,4,"Rua João Falchi Trinca (rua 57),  n°146 DIC 5, 13054-581 Campinas"
536488053066335,Rapa do Tacho,APA Zona Urbana (Sousas Joaquim Egídio),2,19421,901.4993269275403,Sun,13,manha,5,tarde,3,noite,5,"Place des Vosges, 88, 13106-028 Campinas"
829995837013568,Tex-Mex Sisenor,Taquaral,3,62735,4755.858116457308,Sun,20,manha,1,tarde,12,noite,7,"Shopping Parque Dom Pedro, 13084-008 Campinas"
128455574029071,Panificadora São José,Ouro Verde,1,141490,4786.3739386353645,Thu,225,manha,82,tarde,78,noite,65,"Rua Carmen de Angelis Nicoletti, 13054-532 Campinas"
1751181478241422,SoulFit Delivery Campinas,PUCCamp (Roseira),1,112644,7192.09306483125,Thu,19,manha,11,tarde,2,noite,6,Campinas
1790056987978139,Boteco 019,Amoreiras,2,60786,6047.275114904794,Thu,81,manha,29,tarde,33,noite,19,"Av. Francisco de Paula Oliveira Nazareth 174 - Pq. Industrial, Campinas"
122801551125088,Sumirê Japanese Restaurant,Barão Geraldo,3,38740,1010.9445050442843,Tue,149,manha,67,tarde,54,noite,28,"Av. Dr. Romeu Tortima, 304 - Barão Geraldo, Campinas/SP - BR, 13084-791 Campinas"
1473277679604564,Penedos Pizzaria,Castelo,2,67263,5683.108587650817,Tue,25,manha,13,tarde,11,noite,1,"Rua do Café, 163, Jardim Chapadão, 13070-023 Campinas"
205762999487267,Pesqueiro Planet Fish,APA Rural,2,3614,18.321647832986066,Tue,20,manha,5,tarde,12,noite,3,"Rua Treze de Maio, 1650, 13010-071 Campinas"
626688597465543,Pizzaria Mineira e marmitaria,Ouro Verde,0,141490,4786.3739386353645,Tue,6,manha,1,tarde,4,noite,1,"Rua Anita Malfati, 536 - Dic IV, 13054-402 Campinas"
915748478463329,Dog e Caldo do Jacaré,Campo Belo (Cidade Singer),2,47336,4325.608597119673,Tue,30,manha,8,tarde,10,noite,12,"Av. José Arnoldo Ambiel, 550 Jd São Domingos, 13053-341 Campinas"
1435171560061606,O Churrasco,PUCCamp (Roseira),1,112644,7192.09306483125,Wed,7,manha,1,tarde,3,noite,3,"Av. Presidente Juscelino, 2053 - Pq. Tropical, 13060-858 Campinas"
528321037203937,Elma Trufas,Campo Grande,1,105720,2248.954976227704,Wed,43,manha,17,tarde,16,noite,10,"Rua: Nelson D'Otaviano, 09,, 13058-530 Campinas"
575305839254381,Casa Do Confeiteiro Campinas,Amoreiras,3,60786,6047.275114904794,Wed,134,manha,53,tarde,62,noite,19,"rua Adão Focesi, 13050 Campinas"
717864805023835,Dona Confeiteira,Swift,0,86361,6354.185060921773,Wed,15,manha,9,tarde,4,noite,2,"Avenida Doutor Ângelo Simões, 924, 13040-150 Campinas"
878403215543184,Engenheira Artesã,Campo Grande,0,105720,2248.954976227704,Wed,26,manha,17,tarde,6,noite,3,"Parque Prado, 13042-104 Campinas"
529608273852901,Barão Lanches,Barão Geraldo,1,38740,1010.9445050442843,Fri,92,manha,49,tarde,25,noite,18,"Rua Agostinho Pattaro Nº 231 Barão Geraldo, 13084-012 Campinas"
597572387008166,Barril379,Swift,2,86361,6354.185060921773,Fri,53,manha,19,tarde,18,noite,16,"Avenida Dr. Arlindo Joaquim de Lemos, 379, 13100-450 Campinas"
663990960299005,ORION CLUBE Campinas,Aparecidinha,2,62822,3799.5875141376205,Fri,6,manha,3,tarde,2,noite,1,"BONIFACIO DE CASTRO Fº, 104 (RUA DO SESC CAMPINAS)), 13064-440 Campinas"
469250609812320,Pizzaria Agua Na Boca,Jardim Capivari,2,23892,3344.775642999938,Mon,63,manha,23,tarde,26,noite,14,"Avenida Coaciara, 748, 13060-192 Campinas"
